frequencia (Hz),Vpp1 (V),Vpp2 (V),fase (Ch2-Ch1) (graus),T,T_dB
10.0,3.3127834797,3.2974257469,-0.3603603542,0.9907496916490579,-0.040360541591863044
16.237767391887218,3.7103185654,3.6931140423,-0.9356725812,0.9907476220005474,-0.04036961389210167
26.366508987303583,3.8802931309,3.8622999191,-0.0,0.9907473516795956,-0.04037079884487004
42.81332398719393,3.9889361858,3.9217216969,0.6164383292,0.9665834718708742,-0.14760635367887376
69.51927961775606,4.0006051064,3.9825043678,-0.5003474951,0.9909714707040641,-0.039388483342470915
112.88378916846884,4.0129165649,3.9700989723,-0.0,0.9787739609002483,-0.09317593047016806
183.29807108324357,4.0002641678,3.9823157787,-1.3196480274,0.9910465294670049,-0.0390595498355458
297.63514416313194,4.012570858,3.9700605869,-1.7142857313,0.9789236926211362,-0.09251160255255174
483.2930238571752,4.000225544,3.9824266434,-1.739130497,0.9911208492973194,-0.03873387913222903
784.7599703514607,3.9632983208,3.9456655979,-2.2623722553,0.9911217892449392,-0.0387297604228779
1274.2749857031336,3.4112014771,3.1370463371,-8.2547769547,0.845721020613735,-0.7277287477340726
2069.13808111479,3.8734116554,3.8112201691,5.3642382622,0.9681458008460295,-0.14059233874791532
3359.818286283781,4.0790190697,4.0076956749,2.1744966507,0.9653348839292483,-0.15321999596443336
5455.594781168515,4.0655345917,4.0446867943,0.9830694199,0.9897704255835037,-0.04465527083538951
8858.667904100823,4.053024292,4.0319356918,0.6388642192,0.9896207203157116,-0.04531220185150154
14384.498882876629,4.0654964447,4.0190620422,0.6217616796,0.9772872878126291,-0.09977750333086458
23357.21469090121,4.053299427,4.0318975449,0.6719551682,0.9894676520704727,-0.04598399291775143
37926.90190732246,4.0660810471,4.0446162224,0.5466970801,0.9894698762309552,-0.04597423070332492
61584.82110660255,4.0517077446,4.0565953255,-0.4428044558,1.0024140580497025,0.010471486590791534
100000.0,4.0898995399,4.0690755844,0.7214428782,0.9898428105032662,-0.044337669693239115
