frequencia (Hz),Vpp1 (V),Vpp2 (V),fase (Ch2-Ch1) (graus),T,T_dB
1525.9999999999995,2.5187635422,1.7578393221,9.0054912567,0.48706122136325547,-3.124164465283528
1526.6853287554895,2.5277059078,1.7640832663,9.2364082336,0.48706292637493287,-3.124149262351442
1527.3709652930931,2.5196347237,1.7576402426,8.7912092209,0.4866142307026392,-3.128151945723615
1528.0569097510327,2.5276801586,1.7746944427,9.2533655167,0.492950078272907,-3.0719706009069108
1528.7431622675972,2.5354561806,1.7801537514,9.4852933884,0.49294992999349335,-3.071971907265174
1529.429722981138,2.5276544094,1.7849448919,10.1222496033,0.4986711393582869,-3.0218576589059416
1530.1165920300632,2.5354306698,1.7907153368,8.8073387146,0.4988266266809746,-3.0205037253113987
1530.8037695528485,2.5434265137,1.7962229252,9.2533655167,0.4987490500500425,-3.021179184899924
1531.49125568803,2.5354049206,1.8017499447,9.0441169739,0.5050034872430386,-2.967056229007849
1532.1790505742074,2.5428171158,1.8072957993,10.1408443451,0.5051591528692333,-2.9657177371585366
1532.8671543500382,2.5509376526,1.8128544092,9.2760734558,0.5050404532423385,-2.966738339282904
1533.5555671542468,2.5430912971,1.8184322119,9.7118330002,0.5112935670010109,-2.9132967145014717
1534.2442891256196,2.5509185791,1.8240288496,9.7237567902,0.5112934300822718,-2.9132978774940197
1534.9333204030008,2.5744640827,1.8184194565,9.7297296524,0.4989011036835628,-3.019855353008446
1535.6226611253023,2.5666427612,1.8347845078,9.7357091904,0.511021624166947,-2.915607220616084
1536.3123114314972,2.5581576824,1.8407175541,9.5027627945,0.5177494987200498,-2.858803129139335
1537.0022714606173,2.5821695328,1.8350508213,9.0663385391,0.5050410599366498,-2.96673312219917
1537.692541351761,2.5742273331,1.8522751331,10.4187192917,0.5177465313566328,-2.85882801981048
1538.3831212440894,2.5663039684,1.8572647572,9.7416973114,0.5237589346479673,-2.808685554619946
1539.0740112768215,2.5899906158,1.8632701635,9.310344696,0.5175535338623095,-2.860447216999634
1539.7652115892429,2.5820226669,1.8690004349,9.7597045898,0.5239606881592804,-2.807012961383291
1540.4567223207027,2.5899648666,1.8747500181,10.4187192917,0.5239610300856146,-2.80701012726472
1541.148543610607,2.597933054,1.8920555115,10.2096176147,0.5304101633439136,-2.7538816288026062
1541.84067559843,2.5899393559,1.8863807917,10.6469507217,0.5304928573635334,-2.7532045913019294
1542.5331184237064,2.6138432026,1.9156938791,10.6732549667,0.5371470061429906,-2.6990684052108236
1543.225872226035,2.6057984829,1.897352457,10.44444561,0.5301690538937378,-2.75585625745548
1543.9189371450734,2.6138174534,1.9031922817,11.3473424911,0.5301696082864529,-2.755851716081944
1544.612313320546,2.6057729721,1.9094913006,11.5769939423,0.5369850786233481,-2.7003778201287676
1545.3060008922398,2.613792181,1.9267493486,10.9023485184,0.5433858596578686,-2.648916672660535
1546.0000000000005,2.6218366623,1.9326769114,11.3754644394,0.5433845082336549,-2.6489274737661974
