frequencia (Hz),Vpp1 (V),Vpp2 (V),fase (Ch2-Ch1) (graus),T,T_dB
10.0,3.3152346611,0.0571783185,98.4985046387,0.0002974638607283744,-35.26565789732462
16.237767391887218,3.6950712204,0.095504798,90.4675292969,0.0006680435166418888,-31.751952464737293
26.366508987303583,3.9123523235,0.1550041288,88.6708908081,0.0015696781655672966,-28.041893827792972
42.81332398719393,3.9466946125,0.2550132275,85.3767166138,0.004175018170366162,-23.793416300552085
69.51927961775606,4.0083208084,0.4053543806,85.1182174683,0.010226918497964869,-19.902552050884232
112.88378916846884,3.9958331585,0.6577956676,79.2325057983,0.02709987730857369,-15.67032675337035
183.29807108324357,4.0081310272,1.0320186615,73.372428894,0.06629660366721304,-11.785087196550958
297.63514416313194,3.9711358547,1.6192299128,64.2857131958,0.1662599121882724,-7.7921245321075645
483.2930238571752,3.9344792366,2.3759310246,50.8317222595,0.36466421002421695,-4.38106858434829
784.7599703514607,3.8980116844,3.1707439423,31.648349762,0.6616618115274798,-1.7936393037301288
1274.2749857031336,3.8381886482,3.6211342812,7.8061227798,0.8900955432824599,-0.5056337347498956
2069.13808111479,3.8954744339,3.5212712288,-15.8077936172,0.8171056992431748,-0.8772176032332715
3359.818286283781,3.9543480873,2.9253647327,-38.6577186584,0.5472808483095767,-2.6178974940728517
5455.594781168515,4.0418276787,2.1013951302,-56.7284622192,0.270308595309855,-5.6814014432609845
8858.667904100823,4.0542631149,1.3919295073,-69.7699127197,0.11787199183827234,-9.285893775607382
14384.498882876629,4.0662722588,0.8513681889,-77.6308135986,0.04383711154545482,-13.581580695144995
23357.21469090121,4.0790958405,0.5022678971,-82.6890792847,0.01516152975673646,-18.192569773720475
37926.90190732246,4.0656108856,0.2689086497,-86.1818084717,0.004374797173303979,-23.590420771689345
61584.82110660255,4.0785923004,0.0943147689,-86.4000015259,0.0005347352571930137,-32.718611802168994
100000.0,4.0905165672,0.0765251219,80.2799987793,0.0003499868671288661,-34.55948251765362
