frequencia (Hz),Vpp1 (V),Vpp2 (V),fase (Ch2-Ch1) (graus),T,T_dB
10.0,3.3267698288,0.0170578808,,2.6290850902359333e-05,-45.80195357742283
16.237767391887218,3.7147831917,0.0127236005,-78.3034973145,1.1731488126470715e-05,-49.30646894608888
26.366508987303583,3.9078352451,0.0235060006,103.2220993042,3.618136895611874e-05,-44.41515005225213
42.81332398719393,3.9920039177,0.017057281,,1.825734786473096e-05,-47.385623095709775
69.51927961775606,4.0033793449,0.0167299993,-57.8735160828,1.746378424626598e-05,-47.57861642692581
112.88378916846884,4.0160031319,0.0283571202,136.0653839111,4.985815030676644e-05,-43.02263837474151
183.29807108324357,4.0283622742,0.0288431998,-46.2596702576,5.1266047609067425e-05,-42.901701634985145
297.63514416313194,3.9911770821,0.0336057208,116.2040863037,7.089644121722281e-05,-41.49375564513872
483.2930238571752,4.0036096573,0.0492710397,95.1304321289,0.00015145373818750943,-38.19720002924244
784.7599703514607,3.9911386967,0.0872562006,-102.6876068115,0.00047796814860374146,-33.206010434433864
1274.2749857031336,3.4385221004,0.2486438304,68.8553237915,0.005228916841545889,-22.815882649488724
2069.13808111479,3.9286866188,0.1477523595,-76.8022766113,0.0014144059501774978,-28.49425925320384
3359.818286283781,4.0601387024,0.0661508068,-80.1342315674,0.0002654535577503811,-35.7601144963718
5455.594781168515,4.0732622147,0.043467842,82.9661941528,0.00011388103945005113,-39.43548577480815
8858.667904100823,4.0607266426,0.0343280025,-2.8697962761,7.146436785575526e-05,-41.45910443525668
14384.498882876629,4.0988416672,0.0228160806,159.9078979492,3.098559213077484e-05,-45.08840200121986
23357.21469090121,4.0606880188,0.0160396807,51.2897186279,1.560242806728417e-05,-48.06807810993743
37926.90190732246,4.0731797218,0.0202652011,-28.9146957397,2.4753390298024794e-05,-46.06365310391492
61584.82110660255,4.0606436729,0.0167925991,-177.1921081543,1.710196752497625e-05,-47.66953922585305
100000.0,4.073141098,0.0153120002,78.9410629272,1.413204275442776e-05,-48.49795057340789
