frequencia (Hz),Vpp1 (V),Vpp2 (V),fase (Ch2-Ch1) (graus),T,T_dB
1525.9999999999995,3.0899302959,2.0803768635,-6.8173494339,0.4533009877417149,-3.4361333461369483
1526.6853287554895,3.080902338,2.0760512352,-8.1368360519,0.4540673461572542,-3.428797288711671
1527.3709652930931,3.0714240074,2.0684688091,-7.9217600822,0.4535429325281769,-3.4338159619470074
1528.0569097510327,3.0808768272,2.0621070862,-7.9120883942,0.4479956096887657,-3.487262420225827
1528.7431622675972,3.0713984966,2.069177866,-7.6283526421,0.4538614680097688,-3.430766864817962
1529.429722981138,3.0810830593,2.0625736713,-8.5924110413,0.4481383668875464,-3.485878728371094
1530.1165920300632,3.0902078152,2.05590868,-8.1617641449,0.4426212569848466,-3.5396773281830036
1530.8037695528485,3.0806977749,2.0755264759,-8.5976724625,0.45389810085591925,-3.4304163437440156
1531.49125568803,3.0712194443,2.0691392422,-7.9363131523,0.4538974442559683,-3.4304226261660227
1532.1790505742074,3.0806720257,2.0625352859,-8.3772192001,0.4482412747159132,-3.484881554849376
1532.8671543500382,3.0901503563,2.0558707714,-8.166768074,0.4426213942077433,-3.5396759817691867
1533.5555671542468,3.0807607174,2.0754880905,-8.8289384842,0.4538627658051093,-3.4307544463909982
1534.2442891256196,3.0902407169,2.0558519363,-8.6187849045,0.44258739978149964,-3.5400095435647905
1534.9333204030008,3.0804929733,2.0621781349,-8.8506450653,0.4481381433518834,-3.4858808946736546
1535.6226611253023,3.0899713039,2.0558328629,-9.2817678452,0.44265636737523173,-3.539332843054494
1536.3123114314972,3.0801098347,2.0624780655,-9.9447517395,0.4483800387404437,-3.4835372983674704
1537.0022714606173,3.0708737373,2.0690624714,-9.7597045898,0.45396595735475165,-3.4297671341450116
1537.692541351761,3.0798492432,2.062057972,-9.5202951431,0.44827325054644157,-3.484571756706294
1538.3831212440894,3.0898025036,2.0688831806,-9.7297296524,0.448343106239525,-3.4838950360137155
1539.0740112768215,3.0993080139,2.0622808933,-9.5320196152,0.4427577357430379,-3.538338421962373
1539.7652115892429,3.08953619,2.0688638687,-9.9815158844,0.44841203115721856,-3.4832274354563153
1540.4567223207027,3.0990400314,2.0492916107,-9.7597045898,0.43727349317622194,-3.5924684809809992
1541.148543610607,3.0895040035,2.0551176071,-10.6469507217,0.44248223128363506,-3.541041645376998
1541.84067559843,3.0800001621,2.0618431568,-10.0061769485,0.44813593731690754,-3.485902273598641
1542.5331184237064,3.1089031696,2.0686719418,-10.6732549667,0.4427604872161017,-3.5383114332559247
1543.225872226035,3.0794992447,2.0491020679,-10.1048736572,0.44275857333165325,-3.538330206187914
1543.9189371450734,3.0893311501,2.0558848381,-11.5626935959,0.44286222777885986,-3.5373135960406445
1544.612313320546,3.0988349915,2.0622081757,-12.0222625732,0.44286168284351646,-3.5373189399725353
1545.3060008922398,3.1086075306,2.0556221008,-11.3473424911,0.43727511947376707,-3.592452328830288
1546.0000000000005,3.0988032818,2.049459219,-10.2285366058,0.4374118530706963,-3.591094525433534
