frequencia (Hz),Vpp1 (V),Vpp2 (V),fase (Ch2-Ch1) (graus),T,T_dB
10.0,6.5400619507,2.7913844585,-2.5250501633,0.18216946711780774,-7.395244120690973
22.758459260747887,4.7160043716,1.8453807831,-4.2739725113,0.15311706278657097,-8.149764104699175
51.794746792312125,7.8999581337,7.726752758,-9.6894407272,0.9566310043434317,-0.1925554778240613
117.87686347935866,7.8750510216,7.3718938828,-20.3533554077,0.8762971466172206,-0.5734860244625307
268.2695795279727,7.8508181572,5.9797959328,-40.1716766357,0.5801534650307215,-2.364571095403932
610.5402296585327,7.7783479691,3.6344447136,-61.6136932373,0.21832395914816377,-6.608986016483005
1389.4954943731375,7.8025813103,1.7554346323,-75.8945922852,0.050616570687666354,-12.957072819725843
3162.2776601683795,3.1980936527,0.261680007,-83.7102890015,0.006695125628341455,-21.742412694087193
7196.856730011521,4.484749794,0.105187282,-166.6257781982,0.0005501106201735288,-32.59549970686957
16378.937069540647,3.9849767685,0.077000156,75.2716674805,0.000373363296422092,-34.27868377722845
37275.93720314938,4.1198539734,0.0235293601,-86.5924224854,3.261794430795706e-05,-44.86543413125388
84834.28982440726,1.8580085039,0.0095814001,,2.6592707510913536e-05,-45.752374431427455
193069.77288832495,0.7311677933,0.0029255201,83.4621353149,1.6009289796560862e-05,-47.956279338068704
439397.0560760795,7.969807148,0.0032000002,-61.9456634521,1.6121460586228041e-07,-67.92595614156005
1000000.0,6.3267998695,0.0021599999,-47.5200080872,1.16557243497395e-07,-69.3346073189718
