frequencia (Hz),Vpp1 (V),Vpp2 (V),fase (Ch2-Ch1) (graus),T,T_dB
10.0,3.310274601,3.2497208118,-0.3603603542,0.9637492649816073,-0.1603594016231349
19.306977288832496,3.7596786022,3.742783308,-0.2779922783,0.991032567496522,-0.03912073414192988
37.2759372031494,3.933204174,3.8913571835,0.8047689795,0.978834367648042,-0.09290790630146913
71.96856730011521,3.9680039883,3.9272797108,0.2593660057,0.9795790036296512,-0.08960532148289443
138.94954943731375,4.0302796364,3.9638290405,-0.4999999702,0.9672961736997822,-0.14440530147007796
268.26957952797244,3.9918603897,3.9514811039,-0.3862661123,0.9798715107960306,-0.08830869012339718
517.9474679231213,4.029633522,3.9637904167,-0.746113956,0.9675875357832406,-0.1430973474528095
1000.0,4.0170788765,3.9514422417,-1.7999998331,0.9675881876455507,-0.1430944216182119
1930.6977288832495,4.1026816368,4.0365533829,-3.616692543,0.968023199367754,-0.14114234389264707
3727.593720314938,4.0900611877,3.9991362095,-6.1653013229,0.9560327777476175,-0.19527217607907593
7196.856730011514,4.1020159721,3.9622209072,-12.944984436,0.9330022184875589,-0.3011732358923474
13894.95494373136,4.0641484261,3.8037312031,-25.5354652405,0.8759524218500038,-0.57519482289859
26826.957952797275,4.1016659737,3.163533926,-47.6641540527,0.5948732121514396,-2.255755874319859
51794.74679231202,4.0890479088,1.4315621853,-85.1552810669,0.1225677004274901,-9.11623961907684
100000.0,4.1274242401,0.6525785923,42.797203064,0.024998124383174086,-16.02092575351787
