Tempo (s),V1 (V),V2 (V),V1 - V2 (V)
-0.000616,6.0,4.68,1.3200000000000003
-0.0006150000000000001,5.96,4.7,1.2599999999999998
-0.0006140000000000001,5.96,4.68,1.2800000000000002
-0.000613,5.92,4.7,1.2199999999999998
-0.000612,5.92,4.7,1.2199999999999998
-0.0006110000000000001,5.88,4.68,1.2000000000000002
-0.0006100000000000001,5.88,4.7,1.1799999999999997
-0.0006090000000000001,5.88,4.7,1.1799999999999997
-0.000608,5.84,4.72,1.12
-0.000607,5.84,4.7,1.1399999999999997
-0.0006060000000000001,5.8,4.7,1.0999999999999996
-0.0006050000000000001,5.8,4.7,1.0999999999999996
-0.000604,5.76,4.7,1.0599999999999996
-0.000603,5.76,4.7,1.0599999999999996
-0.0006020000000000001,5.72,4.7,1.0199999999999996
-0.0006010000000000001,5.72,4.72,1.0
-0.0006000000000000001,5.68,4.72,0.96
-0.000599,5.68,4.72,0.96
-0.000598,5.64,4.72,0.9199999999999999
-0.0005970000000000001,5.6000000000000005,4.72,0.8800000000000008
-0.0005960000000000001,5.6000000000000005,4.72,0.8800000000000008
-0.000595,5.6000000000000005,4.72,0.8800000000000008
-0.000594,5.5600000000000005,4.72,0.8400000000000007
-0.0005930000000000001,5.5600000000000005,4.72,0.8400000000000007
-0.0005920000000000001,5.5600000000000005,4.72,0.8400000000000007
-0.000591,5.48,4.72,0.7600000000000007
-0.00059,5.48,4.72,0.7600000000000007
-0.000589,5.48,4.74,0.7400000000000002
-0.0005880000000000001,5.44,4.74,0.7000000000000002
-0.0005870000000000001,5.44,4.72,0.7200000000000006
-0.000586,5.4,4.74,0.6600000000000001
-0.000585,5.4,4.72,0.6800000000000006
-0.0005840000000000001,5.32,4.72,0.6000000000000005
-0.0005830000000000001,5.36,4.74,0.6200000000000001
-0.000582,5.32,4.74,0.5800000000000001
-0.000581,5.32,4.76,0.5600000000000005
-0.00058,5.28,4.76,0.5200000000000005
-0.0005790000000000001,5.24,4.76,0.4800000000000004
-0.0005780000000000001,5.24,4.74,0.5
-0.000577,5.2,4.74,0.45999999999999996
-0.000576,5.16,4.76,0.40000000000000036
-0.0005750000000000001,5.16,4.74,0.41999999999999993
-0.0005740000000000001,5.12,4.76,0.3600000000000003
-0.000573,5.12,4.76,0.3600000000000003
-0.000572,5.12,4.74,0.3799999999999999
-0.0005710000000000001,5.08,4.74,0.33999999999999986
-0.0005700000000000001,5.04,4.76,0.28000000000000025
-0.0005690000000000001,5.04,4.74,0.2999999999999998
-0.000568,5.0,4.76,0.2400000000000002
-0.000567,4.96,4.74,0.21999999999999975
-0.0005660000000000001,4.92,4.74,0.17999999999999972
-0.0005650000000000001,4.92,4.76,0.16000000000000014
-0.000564,4.92,4.76,0.16000000000000014
-0.000563,4.88,4.76,0.1200000000000001
-0.0005620000000000001,4.88,4.76,0.1200000000000001
-0.0005610000000000001,4.84,4.78,0.05999999999999961
-0.0005600000000000001,4.8,4.76,0.040000000000000036
-0.000559,4.8,4.76,0.040000000000000036
-0.000558,4.72,4.78,-0.0600000000000005
-0.0005570000000000001,4.76,4.78,-0.020000000000000462
-0.0005560000000000001,4.72,4.76,-0.040000000000000036
-0.000555,4.68,4.76,-0.08000000000000007
-0.000554,4.68,4.76,-0.08000000000000007
-0.0005530000000000001,4.64,4.78,-0.14000000000000057
-0.0005520000000000001,4.6000000000000005,4.76,-0.15999999999999925
-0.0005510000000000001,4.6000000000000005,4.76,-0.15999999999999925
-0.00055,4.5600000000000005,4.74,-0.17999999999999972
-0.000549,4.5600000000000005,4.76,-0.1999999999999993
-0.0005480000000000001,4.5200000000000005,4.76,-0.23999999999999932
-0.0005470000000000001,4.48,4.76,-0.27999999999999936
-0.000546,4.48,4.76,-0.27999999999999936
-0.000545,4.44,4.76,-0.3199999999999994
-0.0005440000000000001,4.44,4.76,-0.3199999999999994
-0.0005430000000000001,4.4,4.76,-0.35999999999999943
-0.0005420000000000001,4.36,4.74,-0.3799999999999999
-0.000541,4.36,4.76,-0.39999999999999947
-0.00054,4.32,4.74,-0.41999999999999993
-0.0005390000000000001,4.32,4.76,-0.4399999999999995
-0.0005380000000000001,4.32,4.76,-0.4399999999999995
-0.000537,4.28,4.76,-0.47999999999999954
-0.000536,4.24,4.72,-0.47999999999999954
-0.0005350000000000001,4.24,4.74,-0.5
-0.0005340000000000001,4.2,4.74,-0.54
-0.000533,4.16,4.76,-0.5999999999999996
-0.000532,4.12,4.74,-0.6200000000000001
-0.000531,4.12,4.72,-0.5999999999999996
-0.0005300000000000001,4.12,4.72,-0.5999999999999996
-0.0005290000000000001,4.08,4.74,-0.6600000000000001
-0.000528,4.04,4.74,-0.7000000000000002
-0.000527,4.04,4.74,-0.7000000000000002
-0.0005260000000000001,4.0,4.72,-0.7199999999999998
-0.0005250000000000001,3.96,4.72,-0.7599999999999998
-0.000524,3.96,4.72,-0.7599999999999998
-0.000523,3.92,4.72,-0.7999999999999998
-0.0005220000000000001,3.88,4.74,-0.8600000000000003
-0.0005210000000000001,3.88,4.72,-0.8399999999999999
-0.0005200000000000001,3.84,4.72,-0.8799999999999999
-0.000519,3.84,4.72,-0.8799999999999999
-0.000518,3.8000000000000003,4.72,-0.9199999999999995
-0.0005170000000000001,3.8000000000000003,4.72,-0.9199999999999995
-0.0005160000000000001,3.7600000000000002,4.72,-0.9599999999999995
-0.000515,3.7600000000000002,4.72,-0.9599999999999995
-0.000514,3.72,4.72,-0.9999999999999996
-0.0005130000000000001,3.68,4.72,-1.0399999999999996
-0.0005120000000000001,3.64,4.72,-1.0799999999999996
-0.0005110000000000001,3.64,4.72,-1.0799999999999996
-0.00051,3.6,4.7,-1.1
-0.000509,3.6,4.72,-1.1199999999999997
-0.0005080000000000001,3.56,4.7,-1.1400000000000001
-0.0005070000000000001,3.52,4.72,-1.1999999999999997
-0.000506,3.52,4.7,-1.1800000000000002
-0.000505,3.48,4.7,-1.2200000000000002
-0.0005040000000000001,3.44,4.7,-1.2600000000000002
-0.0005030000000000001,3.44,4.7,-1.2600000000000002
-0.0005020000000000001,3.44,4.7,-1.2600000000000002
