frequencia (Hz),Vpp1 (V),Vpp2 (V),fase (Ch2-Ch1) (graus),T,T_dB
10.0,3.3274347782,3.2970240116,-1.4400000572,0.9818047231601895,-0.07974882974106703
19.306977288832496,3.7881565094,3.7673089504,-1.3888888359,0.989023582726937,-0.04793352764731239
37.2759372031494,3.9863083363,3.9435012341,-3.2238807678,0.9786382507945556,-0.09377813525649917
71.96856730011521,3.9976639748,3.9553384781,-5.9568347931,0.9789369816207558,-0.09245264698660338
138.94954943731375,4.0102715492,3.9186763763,-10.7499990463,0.9548413874736614,-0.2006876482041764
268.26957952797244,3.9979329109,3.7147402763,-21.2674541473,0.8633480356196183,-0.6381409480740221
517.9474679231213,3.9608740807,3.1318106651,-36.9326400757,0.6251855410460748,-2.03991074665194
1000.0,3.9000899792,2.1834368706,-54.719997406,0.31342383909748833,-5.038679740615906
1930.6977288832495,3.9600913525,1.3184609413,-69.2200698853,0.11084704709098986,-9.552758717797158
3727.593720314938,3.9469969273,0.7101228237,-78.4477615356,0.03236930434706301,-14.89866633976428
7196.856730011514,3.9105606079,0.3678336143,-83.8533325195,0.008847585875344005,-20.53175213374591
13894.95494373136,3.9231967926,0.1938217729,-86.620300293,0.0024407592093871775,-26.124750633491345
26826.957952797275,3.9102237225,0.1030440032,-88.1672058105,0.0006944519992700563,-31.583577674534812
51794.74679231202,3.897588253,0.0535386801,-88.5551452637,0.00018868761935460148,-37.242565949191956
100000.0,3.9101853371,0.0287896004,-86.6879959106,5.4209648113788836e-05,-42.659234118069506
