frequencia (Hz),Vpp1 (V),Vpp2 (V),fase (Ch2-Ch1) (graus),T,T_dB
10.0,3.3302140236,3.3097832203,-1.4414414167,0.9877676738793534,-0.05345190854709328
27.825594022071243,3.9347743988,3.886494875,-1.6035635471,0.9756106322609513,-0.10723475366199413
77.4263682681127,4.0180387497,3.9702019691,-6.6924862862,0.9763307309631107,-0.1040304063096284
215.44346900318823,4.0056734085,3.8113918304,-17.0542640686,0.9053492010645126,-0.43183877320660025
599.4842503189409,3.9440493584,2.9552967548,-40.5755386353,0.5614583061128411,-2.5068248890819422
1668.100537200059,3.9561824799,1.4882357121,-67.2897186279,0.1415111997186825,-8.49209187111132
4641.588833612777,3.9437055588,0.5693532825,-81.4842300415,0.02084273431133483,-16.810453075208514
12915.496650148827,3.9311158657,0.2098609209,-85.9354858398,0.002849912063925686,-25.451685402514972
35938.13663804626,3.9190192223,0.0767580047,-87.9596939087,0.0003836123376835643,-34.161074335615254
100000.0,3.9310779572,0.0290976018,-86.4000015259,5.4788710587364894e-05,-42.61308920251213
