frequencia (Hz),Vpp1 (V),Vpp2 (V),fase (Ch2-Ch1) (graus),T,T_dB
10.0,3.3080928326,0.0491475202,91.125579834,0.00022072312843053892,-36.561521569902176
16.237767391887218,3.7075903416,0.0890112817,89.7079849243,0.0005763769771088592,-32.39293375037563
26.366508987303583,3.8774404526,0.1494695991,88.8607635498,0.0014859885585103282,-28.279845344482286
42.81332398719393,3.9860019684,0.2443933785,85.0684967041,0.003759272888111448,-24.248961474175054
69.51927961775606,3.9976623058,0.4024959803,84.3671798706,0.01013703356482568,-19.94089115506581
112.88378916846884,4.0099625587,0.6482304335,81.2641067505,0.026132333870806313,-15.828218018321948
183.29807108324357,3.9973185062,1.0236109495,74.9560089111,0.06557409979800537,-11.832676626963181
297.63514416313194,3.9851751328,1.585195899,65.5714263916,0.15822352539873363,-8.007289431438707
483.2930238571752,3.9483897686,2.2590401173,54.9565238953,0.327346612580444,-4.849921488468655
784.7599703514607,3.9117944241,2.924631834,41.5384597778,0.5589723930604797,-2.5260964083909574
1274.2749857031336,3.8997614384,3.3938100338,29.3503189087,0.7573540941574063,-1.2070102250318835
2069.13808111479,3.909981966,3.6670424938,18.1637706757,0.879594239742058,-0.5571762339541038
3359.818286283781,3.9224638939,3.7695872784,10.1681241989,0.9235697438752571,-0.3453030299961162
5455.594781168515,3.9103937149,3.8275842667,6.2745099068,0.9580949456802295,-0.18591450898693754
8858.667904100823,3.8979103565,3.8393599987,3.8297872543,0.9701837081014764,-0.13146022578473107
14384.498882876629,3.8859155178,3.851174593,2.2797927856,0.9821994950983819,-0.07800293454305997
23357.21469090121,3.8739588261,3.8393218517,1.3457944393,0.9821979882788026,-0.07800959718067854
37926.90190732246,3.8858773708,3.851429224,-0.0,0.9823486678509756,-0.07734339455673528
61584.82110660255,3.8742210865,3.8628351688,0.4444444478,0.9941308529098184,-0.025564476384412785
100000.0,3.9099838734,3.8741240501,0.719999969,0.9817414173592423,-0.0800288675712564
