Tempo (s),V1 (V),V2 (V),V1 - V2 (V)
-0.0125,1.5,0.1,1.4
-0.012490000000000001,1.5,0.14,1.3599999999999999
-0.012480000000000002,1.52,0.16,1.36
-0.01247,1.56,0.2,1.36
-0.01246,1.58,0.22,1.36
-0.012450000000000001,1.6,0.24,1.36
-0.012440000000000001,1.62,0.26,1.36
-0.01243,1.6600000000000001,0.28,1.3800000000000001
-0.01242,1.6600000000000001,0.34,1.32
-0.012410000000000001,1.68,0.34,1.3399999999999999
-0.012400000000000001,1.7,0.38,1.3199999999999998
-0.01239,1.74,0.4,1.3399999999999999
-0.01238,1.74,0.44,1.3
-0.01237,1.78,0.46,1.32
-0.012360000000000001,1.78,0.48,1.3
-0.01235,1.78,0.5,1.28
-0.01234,1.78,0.54,1.24
-0.01233,1.84,0.56,1.28
-0.012320000000000001,1.84,0.6,1.2400000000000002
-0.012310000000000001,1.86,0.6,1.2600000000000002
-0.0123,1.8800000000000001,0.66,1.2200000000000002
-0.01229,1.8800000000000001,0.64,1.2400000000000002
-0.012280000000000001,1.9000000000000001,0.7000000000000001,1.2000000000000002
-0.012270000000000001,1.9000000000000001,0.7000000000000001,1.2000000000000002
-0.01226,1.92,0.74,1.18
-0.01225,1.92,0.76,1.16
-0.012240000000000001,1.92,0.78,1.14
-0.012230000000000001,1.94,0.8,1.14
-0.01222,1.96,0.8200000000000001,1.14
-0.01221,1.94,0.86,1.08
-0.0122,1.96,0.88,1.08
-0.012190000000000001,1.96,0.9,1.06
-0.01218,1.98,0.92,1.06
-0.01217,1.98,0.92,1.06
-0.01216,1.98,0.9400000000000001,1.04
-0.012150000000000001,1.98,0.98,1.0
-0.012140000000000001,1.98,1.0,0.98
-0.01213,1.98,1.04,0.94
-0.01212,1.98,1.04,0.94
-0.012110000000000001,1.98,1.04,0.94
-0.012100000000000001,1.98,1.08,0.8999999999999999
-0.01209,1.96,1.1,0.8599999999999999
-0.01208,1.98,1.1,0.8799999999999999
-0.01207,1.98,1.12,0.8599999999999999
-0.012060000000000001,1.96,1.1400000000000001,0.8199999999999998
-0.01205,1.96,1.16,0.8
-0.01204,1.94,1.16,0.78
-0.01203,1.92,1.16,0.76
-0.012020000000000001,1.92,1.22,0.7
-0.01201,1.92,1.22,0.7
-0.012,1.92,1.22,0.7
-0.01199,1.8800000000000001,1.26,0.6200000000000001
-0.011980000000000001,1.8800000000000001,1.26,0.6200000000000001
-0.011970000000000001,1.8800000000000001,1.28,0.6000000000000001
-0.01196,1.8800000000000001,1.3,0.5800000000000001
-0.01195,1.8800000000000001,1.3,0.5800000000000001
-0.011940000000000001,1.84,1.32,0.52
-0.011930000000000001,1.82,1.32,0.5
-0.01192,1.82,1.34,0.48
-0.01191,1.8,1.34,0.45999999999999996
-0.0119,1.78,1.34,0.43999999999999995
-0.011890000000000001,1.76,1.36,0.3999999999999999
-0.01188,1.74,1.3800000000000001,0.3599999999999999
-0.01187,1.74,1.3800000000000001,0.3599999999999999
-0.01186,1.72,1.3800000000000001,0.33999999999999986
-0.011850000000000001,1.7,1.4000000000000001,0.2999999999999998
-0.01184,1.68,1.4000000000000001,0.2799999999999998
-0.01183,1.6600000000000001,1.4000000000000001,0.26
-0.01182,1.6400000000000001,1.4000000000000001,0.24
-0.011810000000000001,1.6,1.4000000000000001,0.19999999999999996
-0.011800000000000001,1.58,1.42,0.16000000000000014
-0.01179,1.56,1.42,0.14000000000000012
-0.01178,1.54,1.42,0.1200000000000001
-0.011770000000000001,1.52,1.42,0.10000000000000009
-0.011760000000000001,1.5,1.42,0.08000000000000007
-0.01175,1.46,1.42,0.040000000000000036
-0.01174,1.44,1.42,0.020000000000000018
-0.01173,1.42,1.42,0.0
-0.011720000000000001,1.4000000000000001,1.42,-0.019999999999999796
-0.01171,1.3800000000000001,1.42,-0.039999999999999813
-0.0117,1.34,1.44,-0.09999999999999987
-0.01169,1.3,1.42,-0.11999999999999988
-0.011680000000000001,1.26,1.42,-0.15999999999999992
-0.01167,1.24,1.42,-0.17999999999999994
-0.01166,1.2,1.42,-0.21999999999999997
-0.01165,1.2,1.42,-0.21999999999999997
-0.011640000000000001,1.1400000000000001,1.42,-0.2799999999999998
-0.011630000000000001,1.1,1.4000000000000001,-0.30000000000000004
-0.01162,1.1,1.4000000000000001,-0.30000000000000004
-0.01161,1.06,1.4000000000000001,-0.3400000000000001
-0.011600000000000001,1.0,1.3800000000000001,-0.3800000000000001
-0.011590000000000001,0.98,1.3800000000000001,-0.40000000000000013
-0.01158,0.96,1.36,-0.40000000000000013
-0.01157,0.92,1.3800000000000001,-0.4600000000000001
-0.01156,0.88,1.34,-0.4600000000000001
-0.011550000000000001,0.86,1.36,-0.5000000000000001
-0.01154,0.8200000000000001,1.36,-0.54
-0.01153,0.78,1.34,-0.56
-0.01152,0.76,1.32,-0.56
-0.011510000000000001,0.72,1.32,-0.6000000000000001
-0.0115,0.68,1.3,-0.62
-0.01149,0.64,1.28,-0.64
-0.01148,0.6,1.28,-0.68
-0.011470000000000001,0.58,1.24,-0.66
-0.011460000000000001,0.52,1.24,-0.72
-0.01145,0.5,1.22,-0.72
-0.01144,0.44,1.22,-0.78
-0.011430000000000001,0.42,1.2,-0.78
-0.011420000000000001,0.38,1.18,-0.7999999999999999
-0.01141,0.34,1.16,-0.8199999999999998
-0.0114,0.3,1.16,-0.8599999999999999
-0.01139,0.26,1.12,-0.8600000000000001
-0.011380000000000001,0.2,1.12,-0.9200000000000002
-0.01137,0.18,1.1,-0.9200000000000002
-0.01136,0.14,1.08,-0.9400000000000001
-0.01135,0.1,1.08,-0.9800000000000001
-0.011340000000000001,0.08,1.06,-0.9800000000000001
-0.01133,0.04,1.04,-1.0
-0.01132,0.0,1.0,-1.0
-0.01131,-0.04,1.0,-1.04
-0.011300000000000001,-0.08,0.98,-1.06
-0.011290000000000001,-0.1,0.96,-1.06
-0.01128,-0.18,0.92,-1.1
-0.01127,-0.2,0.9,-1.1
-0.011260000000000001,-0.24,0.9,-1.1400000000000001
-0.011250000000000001,-0.26,0.88,-1.1400000000000001
-0.01124,-0.3,0.84,-1.14
-0.01123,-0.34,0.8200000000000001,-1.1600000000000001
-0.01122,-0.38,0.8,-1.1800000000000002
-0.011210000000000001,-0.42,0.78,-1.2
-0.0112,-0.46,0.76,-1.22
-0.01119,-0.5,0.74,-1.24
-0.01118,-0.54,0.7000000000000001,-1.2400000000000002
-0.011170000000000001,-0.58,0.7000000000000001,-1.28
-0.01116,-0.6,0.66,-1.26
-0.01115,-0.64,0.64,-1.28
-0.01114,-0.68,0.62,-1.3
-0.011130000000000001,-0.72,0.6,-1.3199999999999998
-0.011120000000000001,-0.78,0.56,-1.34
-0.01111,-0.8,0.54,-1.34
-0.0111,-0.8200000000000001,0.52,-1.34
-0.011090000000000001,-0.86,0.48,-1.3399999999999999
-0.011080000000000001,-0.9,0.44,-1.34
-0.01107,-0.9400000000000001,0.44,-1.3800000000000001
-0.01106,-0.9400000000000001,0.4,-1.34
-0.01105,-1.0,0.38,-1.38
-0.011040000000000001,-1.04,0.36,-1.4
-0.01103,-1.06,0.32,-1.3800000000000001
-0.01102,-1.1,0.28,-1.3800000000000001
