frequencia (Hz),Vpp1 (V),Vpp2 (V),fase (Ch2-Ch1) (graus),T,T_dB
10.0,3.264133215,0.2918848097,78.1591033936,0.007996266105081218,-20.971127615717563
13.817803313794176,3.5553953648,0.4261798561,75.580116272,0.014368453705999523,-18.42589966944796
19.093168841870124,3.6765446663,0.5922856331,70.0228805542,0.025952709365790888,-15.85817296729176
26.382565169402454,3.7333846092,0.7916221619,64.936706543,0.044960426514479,-13.471695775100345
36.454909642416006,3.6990625858,1.0094965696,58.8183784485,0.07447771369164106,-11.279736637445508
50.37267712610432,3.5959234238,1.2553477287,50.7552871704,0.12187291891537297,-9.140927871808854
69.6039744917768,3.4315862656,1.5014406443,42.5887260437,0.19143727086527412,-7.179735056639476
96.17740293857183,3.272289753,1.7023297548,31.1538448334,0.2706349466452692,-5.676161243856241
132.89604370367155,3.1420180798,1.8552802801,18.6702136993,0.34865965609799,-4.57598302545675
183.63313930787285,3.0545291901,1.9409065247,5.5547389984,0.40375757235577703,-3.9387931951783113
253.74066008507532,3.0451333523,1.9468765259,-9.137055397,0.40875604225734014,-3.8853581451605868
350.6138533767872,3.1287646294,1.880982399,-24.2186393738,0.361429566534109,-4.419763231160109
484.47132650519154,3.3333239555,1.7247158289,-38.7209320068,0.2677195285165914,-5.723199485080076
669.4329500821696,3.5456900597,1.47529459,-51.8072280884,0.17312347466612119,-7.6164404000016885
925.0092836008405,3.7333259583,1.1863234043,-61.2765960693,0.10097511973657179,-9.957856231700902
1278.1596344230072,3.8350200653,0.9208363295,-68.5933456421,0.057654021931450784,-12.391703910282681
1766.1358432088182,4.0321002007,0.7184375525,-74.6930084229,0.03174793022451278,-14.982845828562084
2440.411770690148,4.0693192482,0.5260641575,-79.5715637207,0.01671221062382024,-17.769660995843257
3372.1129852064637,4.1059398651,0.3852419257,-81.8623504639,0.008803227415739781,-20.553580787724663
4659.51939814742,4.1185736656,0.2803329527,-83.7988815308,0.004632918136131801,-23.341453737317327
6438.432258040967,4.1318883896,0.2048628032,-85.8247451782,0.002458267040218598,-26.09370941712358
8896.499059079779,4.1452412605,0.1471640468,-87.5155792236,0.0012603867208913374,-28.99496181088324
12293.007417971921,4.106347084,0.1066228822,-87.1253051758,0.0006742012083379372,-31.712104734495348
16986.2358636549,4.1170740128,0.0754540786,-88.1657714844,0.00033588305255727904,-34.738119085326645
23471.24662056999,4.1310300827,0.0533036813,-87.4671707153,0.00016649365681951849,-37.78602307867916
32432.106933259205,4.0928955078,0.0360483192,-89.1828765869,7.757266745545468e-05,-41.10291274415467
44814.04746557166,4.1054883003,0.0214957613,-87.1748809814,2.7414228225531676e-05,-45.620239760110614
61923.169357430495,4.1443395615,0.0103200004,-84.0892181396,6.200814865863773e-06,-52.0755123493817
85564.21747477402,4.1570906639,0.0024799998,-121.8982543945,3.5589697685374785e-07,-64.48675701069803
118230.95277651392,4.1433491707,0.0135884006,82.3222732544,1.0755574572812048e-05,-49.68366384241052
163369.20510683552,4.1306037903,0.0313928388,84.2352981567,5.7760919942910805e-05,-42.38365898489867
225740.35436971547,4.1437950134,0.0198825598,50.8235397339,2.3022266016737837e-05,-46.37851932220929
311923.5816666923,4.1559104919,0.0440412015,79.1282653809,0.00011230160066830586,-39.49614053565271
431009.8700404565,4.1431202888,0.0721810013,78.8276062012,0.00030352238044911343,-35.1780928038049
595560.9610523023,4.1306943893,0.0782748014,59.5005912781,0.00035908545928832095,-34.448021807238334
822934.4221194938,4.169301033,0.1064128056,79.1762771606,0.0006514202886280759,-31.86138719363403
1137114.598499805,4.1561536789,0.1618162096,76.0909118652,0.0015158661409730484,-28.193391475189145
1571242.5867314322,4.1433639526,0.2172002494,70.3266372681,0.0027479857258435286,-25.609855275089537
2171112.1021712096,4.1041717529,0.3081023991,55.6733360291,0.005635586318196396,-22.49060893901644
3000000.000000001,4.1430077553,0.3224314749,62.2328948975,0.006056801869562984,-22.17756632769398
