frequencia (Hz),Vpp1 (V),Vpp2 (V),fase (Ch2-Ch1) (graus),T,T_dB
10.0,7.0006132126,4.4998826981,-8.2072877884,0.41317136887436934,-3.838697809827345
35.938136638046274,5.0355367661,3.0086970329,-31.4404029846,0.3569976629056217,-4.473346269984917
129.1549665014884,4.2453460693,1.4256614447,-69.4159011841,0.11277338398367964,-9.477933875244135
464.1588833612782,4.0232830048,0.4165387154,-83.7437362671,0.010718884254353613,-19.698504186913816
1668.100537200059,4.0809001923,0.1379111707,-86.2015075684,0.0011420548007888768,-29.42313056239735
5994.8425031894085,4.3258323669,0.0784835964,-71.4719314575,0.0003291686148126079,-34.8258158009247
21544.346900318866,4.1612291336,0.1240922436,-0.4085227251,0.0008892953319094448,-30.509539873776795
77426.36826811278,5.2382249832,0.205608964,178.8238220215,0.0015406918829244207,-28.122842054900442
278255.94022071257,5.4577393532,0.2404339314,140.2772064209,0.001940733637624085,-27.12034066697214
1000000.0,5.474738121,0.2481396496,82.3719406128,0.0020543083403954713,-26.87334370630571
