frequencia (Hz),Vpp1 (V),Vpp2 (V),fase (Ch2-Ch1) (graus),T,T_dB
10.0,7.0215382576,1.554248929,-20.483795166,0.048997804503924255,-13.098233794243939
35.938136638046274,5.0555100441,0.8207771778,-58.602180481,0.02635849375792795,-15.790794108955751
129.1549665014884,4.3459749222,0.2778021097,-73.138923645,0.004085983863723421,-23.887033528062915
464.1588833612782,4.0187983513,0.0929163173,-74.7431411743,0.0005345539535574292,-32.720084540665674
1668.100537200059,4.0763106346,0.0320565589,-85.0806427002,6.184424027318146e-05,-42.08700741209525
5994.8425031894085,4.1226601601,0.0359602831,-0.126413554,7.608361360533204e-05,-41.187088686838635
21544.346900318866,4.1058487892,0.0558702014,179.4223327637,0.0001851631548019604,-37.324454283352686
77426.36826811278,5.308201313,0.1800132841,178.8182983398,0.0011500436915278644,-29.39285659968987
278255.94022071257,5.4601922035,0.2338644117,,0.001834477608590997,-27.364875848209355
1000000.0,5.4763650894,0.239267841,,0.0019089030642084038,-27.19216124905587
