frequencia (Hz),Vpp1 (V),Vpp2 (V),fase (Ch2-Ch1) (graus),T,T_dB
10.0,3.3742136955,3.3476343155,-5.0400004387,0.9843076362382179,-0.06869145633641367
16.237767391887218,3.802444458,3.7019052505,-7.4902472496,0.9478177544909955,-0.23275160370475217
26.366508987303583,3.9753606319,3.8509733677,-11.380399704,0.9383999267085907,-0.27612034812024033
42.81332398719393,4.0369749069,3.8154230118,-17.245508194,0.893250544457814,-0.49026710412449725
69.51927961775606,4.0742416382,3.5923674107,-27.5382480621,0.777441876559488,-1.09332069996382
112.88378916846884,4.0615534782,3.1170694828,-39.8194122314,0.5889909403502572,-2.298913853252092
183.29807108324357,4.049053669,2.4126400948,-54.3695068359,0.3550405971688382,-4.49721984639689
297.63514416313194,4.0365924835,1.6863296032,-65.5714263916,0.17452398211319592,-7.58144886276226
483.2930238571752,4.0490145683,1.089561224,-75.8260879517,0.07241100899056163,-11.40195400924624
784.7599703514607,4.0365533829,0.6944574118,-82.1647109985,0.029598508981591908,-15.287301658794616
1274.2749857031336,4.0491251945,0.4304930568,-88.6224517822,0.011303420727883443,-19.467901070980965
2069.13808111479,4.1086492538,0.2674151957,-92.9801330566,0.004236176318789032,-23.730259719159413
3359.818286283781,4.0963234901,0.1651956141,-99.3686904907,0.0016263294770908912,-27.88791466375873
5455.594781168515,4.1076760292,0.1023262367,-106.0556488037,0.0006205569402082447,-32.072183629425474
8858.667904100823,4.1209497452,0.0620578006,-115.6421508789,0.00022677653879587777,-36.44401877462231
14384.498882876629,4.1336297989,0.0344265625,-128.6306152344,6.936240807718733e-05,-41.5887583772792
23357.21469090121,4.1205949783,0.0199872404,30.4726295471,2.3528043488657647e-05,-46.284141857609924
37926.90190732246,4.1074409485,0.0075915596,-139.4465332031,3.416011743629924e-06,-54.66480644954664
61584.82110660255,4.1205568314,0.0047200001,-173.5793304443,1.3121159020599127e-06,-58.820278010869835
100000.0,4.1590681076,0.00379104,,8.308539118491929e-07,-60.80475331035621
