frequencia (Hz),Vpp1 (V),Vpp2 (V),fase (Ch2-Ch1) (graus),T,T_dB
100.0,4.4782795906,4.493786335,-0.6644189358,1.0069373031992281,0.03002430114401008
215.44346900318845,4.2688527107,4.2337851524,-1.5611015558,0.9836379818876587,-0.07164709899012076
464.15888336127773,4.1256570816,4.1165447235,-3.7845361233,0.9955874690183973,-0.019205782852317513
1000.0,4.0875711441,4.0783891678,-8.4803619385,0.9955124140147221,-0.01953319961557059
2154.4346900318824,4.0978059769,4.08907938,-18.2378959656,0.9957453793735737,-0.01851700200799422
4641.588833612777,3.9841713905,3.7455749512,-36.2730484009,0.8838141671577273,-0.5363904116576861
10000.0,3.5774657726,2.4949498177,-58.8259086609,0.4863765804278715,-3.1302734499315914
21544.346900318822,3.1767904758,1.3372217417,-73.6337203979,0.17718612655524943,-7.515702858145162
46415.888336127726,3.1411235332,0.6943435073,-81.0990066528,0.048862842160857144,-13.110212754125612
100000.0,3.9876947403,0.3856575787,-82.5694732666,0.009353193723496814,-20.290400704472205
