frequencia (Hz),Vpp1 (V),Vpp2 (V),fase (Ch2-Ch1) (graus),T,T_dB
10.0,7.0616621971,6.1046133041,0.0099752061,0.7473128331212374,-1.264975598207949
27.825594022071243,5.4320473671,6.8803091049,-18.3067893982,1.6043118929026823,2.052888029749775
77.4263682681127,4.4574074745,7.3576898575,,2.72469742233276,4.3531828088518285
215.44346900318823,4.1378726959,7.4708862305,,3.2597927933843898,5.131899952980773
599.4842503189409,3.9990725517,7.3533601761,0.2081092596,3.381061815716473,5.290531110139629
1668.100537200059,3.9858500957,6.0264906883,0.0955282301,2.286057012872474,3.590870572347468
4641.588833612777,3.9485969543,4.8106641769,0.011666812,1.4843095066912348,1.7152446902446983
12915.496650148827,4.0564026833,4.3289418221,0.0585927442,1.1388889410129521,0.5648137582900752
35938.13663804626,4.1984634399,4.2889823914,0.0001579229,1.043584872402224,0.18527775027784743
100000.0,4.2880935669,4.4011936188,-0.0205282122,1.0534463989355198,0.2261244289737432
